task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
756	c5/23326e	3720603	pipeline:assign_features_with_stringtie:assign_features (5)	COMPLETED	0	2025-08-06 12:46:54.717	4.3s	3.4s	79.3%	121.7 MB	1.9 GB	41.3 MB	7.4 KB
424	0b/9c3ada	3721844	pipeline:assign_features_with_stringtie:align_to_transcriptome (43)	COMPLETED	0	2025-08-06 12:46:58.145	1.3s	488ms	5.5%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
425	21/c8141f	3722178	pipeline:assign_features_with_stringtie:align_to_transcriptome (44)	COMPLETED	0	2025-08-06 12:46:59.459	4.5s	2.3s	1.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
757	fb/24c17c	3721422	pipeline:process_bams:create_matrix (4)	COMPLETED	0	2025-08-06 12:46:57.228	7.6s	5.9s	77.8%	181.7 MB	1.9 GB	30.9 MB	7.7 KB
426	18/47cfa2	3723002	pipeline:assign_features_with_stringtie:align_to_transcriptome (45)	COMPLETED	0	2025-08-06 12:47:03.970	4.6s	161ms	11.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
758	97/a5381e	3722181	pipeline:process_bams:create_matrix (5)	COMPLETED	0	2025-08-06 12:46:59.476	9.2s	6s	67.6%	209.8 MB	2.1 GB	30.9 MB	8 KB
427	a0/674075	3723376	pipeline:assign_features_with_stringtie:align_to_transcriptome (46)	COMPLETED	0	2025-08-06 12:47:08.587	2.1s	143ms	15.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
428	fb/094859	3723625	pipeline:assign_features_with_stringtie:align_to_transcriptome (47)	COMPLETED	0	2025-08-06 12:47:10.657	1.5s	117ms	18.1%	2.7 MB	3.8 MB	134.2 KB	9.1 KB
429	c0/b72c87	3723844	pipeline:assign_features_with_stringtie:align_to_transcriptome (48)	COMPLETED	0	2025-08-06 12:47:12.179	1.2s	240ms	11.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
430	11/761baa	3724243	pipeline:assign_features_with_stringtie:align_to_transcriptome (49)	COMPLETED	0	2025-08-06 12:47:13.344	1.3s	307ms	8.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
431	c8/2f5b25	3724536	pipeline:assign_features_with_stringtie:align_to_transcriptome (50)	COMPLETED	0	2025-08-06 12:47:14.654	1.8s	142ms	15.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
759	6e/4925fb	3723845	pipeline:assign_features_with_stringtie:assign_features (6)	COMPLETED	0	2025-08-06 12:47:12.183	5s	3.8s	65.3%	170 MB	3.8 GB	29.9 MB	3.4 KB
432	06/34af9d	3724895	pipeline:assign_features_with_stringtie:align_to_transcriptome (51)	COMPLETED	0	2025-08-06 12:47:16.446	11.8s	3.6s	1.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
433	4a/f9b4f4	3725711	pipeline:assign_features_with_stringtie:align_to_transcriptome (52)	COMPLETED	0	2025-08-06 12:47:28.242	943ms	107ms	18.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
760	5d/35c6f5	3725104	pipeline:process_bams:create_matrix (6)	COMPLETED	0	2025-08-06 12:47:18.162	11.1s	9.9s	41.8%	208.1 MB	2.1 GB	30.9 MB	7.2 KB
434	b7/7b02c2	3725939	pipeline:assign_features_with_stringtie:align_to_transcriptome (53)	COMPLETED	0	2025-08-06 12:47:29.190	1.4s	85ms	14.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
435	cf/82416e	3726158	pipeline:assign_features_with_stringtie:align_to_transcriptome (54)	COMPLETED	0	2025-08-06 12:47:30.582	1.2s	143ms	10.5%	3.6 MB	152.8 MB	124.1 KB	1.5 KB
436	6c/059e46	3726397	pipeline:assign_features_with_stringtie:align_to_transcriptome (55)	COMPLETED	0	2025-08-06 12:47:31.808	1s	129ms	17.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
437	05/6b4d97	3726637	pipeline:assign_features_with_stringtie:align_to_transcriptome (56)	COMPLETED	0	2025-08-06 12:47:32.837	1.6s	91ms	21.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
438	af/d7cfae	3726852	pipeline:assign_features_with_stringtie:align_to_transcriptome (57)	COMPLETED	0	2025-08-06 12:47:34.459	2.5s	131ms	16.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
439	a3/1f070b	3727090	pipeline:assign_features_with_stringtie:align_to_transcriptome (58)	COMPLETED	0	2025-08-06 12:47:37.005	3.4s	2.6s	1.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
440	c7/3ea9a4	3727437	pipeline:assign_features_with_stringtie:align_to_transcriptome (59)	COMPLETED	0	2025-08-06 12:47:40.453	1.3s	300ms	8.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
441	76/0bfa3f	3727652	pipeline:assign_features_with_stringtie:align_to_transcriptome (60)	COMPLETED	0	2025-08-06 12:47:41.773	1.1s	103ms	19.5%	2.7 MB	3.8 MB	127.3 KB	4.3 KB
442	9f/56fc15	3727869	pipeline:assign_features_with_stringtie:align_to_transcriptome (61)	COMPLETED	0	2025-08-06 12:47:42.915	1.5s	591ms	4.7%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
443	ce/523176	3728172	pipeline:assign_features_with_stringtie:align_to_transcriptome (62)	COMPLETED	0	2025-08-06 12:47:44.414	1.6s	994ms	1.9%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
444	15/7124b5	3728533	pipeline:assign_features_with_stringtie:align_to_transcriptome (63)	COMPLETED	0	2025-08-06 12:47:45.992	1.5s	981ms	2.9%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
761	fa/7be28d	3728105	pipeline:assign_features_with_stringtie:assign_features (7)	COMPLETED	0	2025-08-06 12:47:43.921	4.2s	3.2s	75.5%	108.3 MB	1.9 GB	16.1 MB	4 KB
445	c0/14a8a6	3728799	pipeline:assign_features_with_stringtie:align_to_transcriptome (64)	COMPLETED	0	2025-08-06 12:47:47.514	975ms	406ms	6.6%	6.7 MB	166.1 MB	124.1 KB	1.5 KB
446	03/89a14a	3729113	pipeline:assign_features_with_stringtie:align_to_transcriptome (65)	COMPLETED	0	2025-08-06 12:47:48.494	6.7s	168ms	13.3%	3.6 MB	160.8 MB	124.1 KB	1.5 KB
447	e1/40eef8	3729751	pipeline:assign_features_with_stringtie:align_to_transcriptome (66)	COMPLETED	0	2025-08-06 12:48:08.268	853ms	124ms	11.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
762	25/cc58c9	3729114	pipeline:process_bams:create_matrix (7)	COMPLETED	0	2025-08-06 12:47:48.498	20.7s	19.9s	21.5%	208 MB	2.1 GB	30.9 MB	7.2 KB
448	e6/6b6c74	3730042	pipeline:assign_features_with_stringtie:align_to_transcriptome (67)	COMPLETED	0	2025-08-06 12:48:09.143	645ms	89ms	29.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
449	8f/92ed8e	3730259	pipeline:assign_features_with_stringtie:align_to_transcriptome (68)	COMPLETED	0	2025-08-06 12:48:09.793	718ms	108ms	25.7%	2.7 MB	3.8 MB	147.8 KB	19.9 KB
450	59/c3ae84	3730478	pipeline:assign_features_with_stringtie:align_to_transcriptome (69)	COMPLETED	0	2025-08-06 12:48:10.516	776ms	115ms	17.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
451	7d/b8b6c5	3730839	pipeline:assign_features_with_stringtie:align_to_transcriptome (70)	COMPLETED	0	2025-08-06 12:48:11.297	954ms	366ms	7.2%	11 MB	2.6 GB	124.1 KB	1.5 KB
452	e5/baae19	3731145	pipeline:assign_features_with_stringtie:align_to_transcriptome (71)	COMPLETED	0	2025-08-06 12:48:12.257	714ms	211ms	12.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
453	c4/669ab2	3731357	pipeline:assign_features_with_stringtie:align_to_transcriptome (72)	COMPLETED	0	2025-08-06 12:48:12.980	751ms	83ms	13.0%	0	0	124.1 KB	1.5 KB
454	a7/cbe7a7	3731599	pipeline:assign_features_with_stringtie:align_to_transcriptome (73)	COMPLETED	0	2025-08-06 12:48:13.736	723ms	122ms	18.0%	2.7 MB	3.8 MB	139.7 KB	12.9 KB
763	dc/45815c	3730479	pipeline:assign_features_with_stringtie:assign_features (8)	COMPLETED	0	2025-08-06 12:48:10.522	4.3s	3.8s	70.0%	179.3 MB	3.8 GB	32 MB	6 KB
455	b5/ed1ed0	3731984	pipeline:assign_features_with_stringtie:align_to_transcriptome (74)	COMPLETED	0	2025-08-06 12:48:14.465	1s	129ms	22.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
456	16/b19ffb	3732312	pipeline:assign_features_with_stringtie:align_to_transcriptome (75)	COMPLETED	0	2025-08-06 12:48:15.473	1.1s	174ms	12.8%	3.6 MB	160.8 MB	124.1 KB	1.5 KB
457	92/aee332	3732756	pipeline:assign_features_with_stringtie:align_to_transcriptome (76)	COMPLETED	0	2025-08-06 12:48:16.529	990ms	240ms	6.4%	7.4 MB	2.6 GB	124.1 KB	1.5 KB
764	78/30c6b1	3731867	pipeline:assign_features_with_stringtie:assign_features (9)	COMPLETED	0	2025-08-06 12:48:14.470	4.6s	3.7s	65.6%	182.2 MB	3.8 GB	34.1 MB	3.5 KB
458	47/30d6d9	3733113	pipeline:assign_features_with_stringtie:align_to_transcriptome (77)	COMPLETED	0	2025-08-06 12:48:17.524	1.6s	848ms	3.4%	8.4 MB	2.5 GB	124.1 KB	1.5 KB
459	d9/120eb5	3733477	pipeline:assign_features_with_stringtie:align_to_transcriptome (78)	COMPLETED	0	2025-08-06 12:48:19.105	2.2s	181ms	14.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
460	01/a275e7	3734008	pipeline:assign_features_with_stringtie:align_to_transcriptome (79)	COMPLETED	0	2025-08-06 12:48:21.281	2s	937ms	3.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
765	06/331cee	3732313	pipeline:process_bams:create_matrix (8)	COMPLETED	0	2025-08-06 12:48:15.477	7.9s	6s	75.0%	209.8 MB	2.1 GB	30.9 MB	7.6 KB
461	99/332ec3	3734391	pipeline:assign_features_with_stringtie:align_to_transcriptome (80)	COMPLETED	0	2025-08-06 12:48:23.284	1.4s	290ms	8.4%	11 MB	2.6 GB	124.1 KB	1.5 KB
766	59/e41b85	3733476	pipeline:process_bams:create_matrix (9)	COMPLETED	0	2025-08-06 12:48:19.109	7.3s	6s	78.3%	193.2 MB	2 GB	30.9 MB	7.6 KB
462	07/4342ce	3734703	pipeline:assign_features_with_stringtie:align_to_transcriptome (81)	COMPLETED	0	2025-08-06 12:48:24.739	1.7s	105ms	19.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
463	ea/29f069	3734995	pipeline:assign_features_with_stringtie:align_to_transcriptome (82)	COMPLETED	0	2025-08-06 12:48:26.458	1.3s	92ms	28.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
464	77/51a4c2	3735209	pipeline:assign_features_with_stringtie:align_to_transcriptome (83)	COMPLETED	0	2025-08-06 12:48:27.724	3.7s	2.1s	1.9%	8.8 MB	2.6 GB	182.5 KB	49.9 KB
767	85/f1b110	3735490	pipeline:assign_features_with_stringtie:assign_features (10)	COMPLETED	0	2025-08-06 12:48:31.643	4.3s	3.4s	82.7%	106.8 MB	1.9 GB	40.5 MB	11.9 KB
465	f6/240580	3735480	pipeline:assign_features_with_stringtie:align_to_transcriptome (84)	COMPLETED	0	2025-08-06 12:48:31.436	5.2s	2.8s	0.7%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
466	3a/16eb91	3736196	pipeline:assign_features_with_stringtie:align_to_transcriptome (85)	COMPLETED	0	2025-08-06 12:48:36.601	1.4s	233ms	10.5%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
467	15/26ea3e	3736587	pipeline:assign_features_with_stringtie:align_to_transcriptome (86)	COMPLETED	0	2025-08-06 12:48:38.028	1.2s	285ms	6.0%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
468	f6/54af71	3736880	pipeline:assign_features_with_stringtie:align_to_transcriptome (87)	COMPLETED	0	2025-08-06 12:48:39.218	1.1s	111ms	17.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
469	df/bae543	3737148	pipeline:assign_features_with_stringtie:align_to_transcriptome (88)	COMPLETED	0	2025-08-06 12:48:40.321	1.9s	1.3s	2.3%	13.2 MB	2.8 GB	124.1 KB	1.5 KB
470	64/e04e4a	3737550	pipeline:assign_features_with_stringtie:align_to_transcriptome (89)	COMPLETED	0	2025-08-06 12:48:42.214	807ms	250ms	10.2%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
768	7b/8dc41d	3736197	pipeline:process_bams:create_matrix (10)	COMPLETED	0	2025-08-06 12:48:36.606	6.6s	6s	78.6%	193.2 MB	2 GB	30.9 MB	10 KB
471	f0/359c70	3737799	pipeline:assign_features_with_stringtie:align_to_transcriptome (90)	COMPLETED	0	2025-08-06 12:48:43.026	2.3s	1.1s	2.7%	8.5 MB	2.5 GB	124.1 KB	1.5 KB
472	08/21aac6	3738025	pipeline:assign_features_with_stringtie:align_to_transcriptome (91)	COMPLETED	0	2025-08-06 12:48:45.406	1.3s	120ms	18.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
473	b4/653e5f	3738264	pipeline:assign_features_with_stringtie:align_to_transcriptome (92)	COMPLETED	0	2025-08-06 12:48:46.682	3.8s	2.8s	1.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
474	c1/a86256	3738610	pipeline:assign_features_with_stringtie:align_to_transcriptome (93)	COMPLETED	0	2025-08-06 12:48:50.535	1.9s	417ms	6.5%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
475	77/53e94c	3738823	pipeline:assign_features_with_stringtie:align_to_transcriptome (94)	COMPLETED	0	2025-08-06 12:48:52.440	972ms	102ms	13.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
476	71/5a566e	3739039	pipeline:assign_features_with_stringtie:align_to_transcriptome (95)	COMPLETED	0	2025-08-06 12:48:53.418	2.9s	2.1s	1.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
477	9c/d0890f	3739333	pipeline:assign_features_with_stringtie:align_to_transcriptome (96)	COMPLETED	0	2025-08-06 12:48:56.292	1.4s	149ms	10.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
478	6e/b412b6	3739570	pipeline:assign_features_with_stringtie:align_to_transcriptome (97)	COMPLETED	0	2025-08-06 12:48:57.661	1.5s	926ms	4.1%	8.5 MB	2.5 GB	124.1 KB	1.5 KB
479	0a/e78ab1	3739783	pipeline:assign_features_with_stringtie:align_to_transcriptome (98)	COMPLETED	0	2025-08-06 12:48:59.191	2.2s	1.5s	2.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
480	ca/8410e3	3740074	pipeline:assign_features_with_stringtie:align_to_transcriptome (99)	COMPLETED	0	2025-08-06 12:49:01.407	622ms	84ms	22.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
481	05/5a5050	3740291	pipeline:assign_features_with_stringtie:align_to_transcriptome (100)	COMPLETED	0	2025-08-06 12:49:02.035	792ms	258ms	9.8%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
482	53/c008b3	3740531	pipeline:assign_features_with_stringtie:align_to_transcriptome (101)	COMPLETED	0	2025-08-06 12:49:02.833	912ms	85ms	14.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
483	b6/83a6c0	3740741	pipeline:assign_features_with_stringtie:align_to_transcriptome (102)	COMPLETED	0	2025-08-06 12:49:03.751	787ms	116ms	24.5%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
484	ca/bc71c0	3740978	pipeline:assign_features_with_stringtie:align_to_transcriptome (103)	COMPLETED	0	2025-08-06 12:49:04.543	631ms	83ms	22.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
485	87/04153b	3741188	pipeline:assign_features_with_stringtie:align_to_transcriptome (104)	COMPLETED	0	2025-08-06 12:49:05.180	4.1s	3.5s	1.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
486	65/4c27cd	3741564	pipeline:assign_features_with_stringtie:align_to_transcriptome (105)	COMPLETED	0	2025-08-06 12:49:09.344	808ms	159ms	14.5%	9.4 MB	2.6 GB	126.1 KB	2.9 KB
487	63/1bd599	3741808	pipeline:assign_features_with_stringtie:align_to_transcriptome (106)	COMPLETED	0	2025-08-06 12:49:10.157	960ms	113ms	20.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
488	04/8f47e4	3742205	pipeline:assign_features_with_stringtie:align_to_transcriptome (107)	COMPLETED	0	2025-08-06 12:49:11.123	650ms	88ms	28.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
489	ff/662940	3742453	pipeline:assign_features_with_stringtie:align_to_transcriptome (108)	COMPLETED	0	2025-08-06 12:49:11.778	746ms	82ms	30.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
490	cb/ccd73b	3742685	pipeline:assign_features_with_stringtie:align_to_transcriptome (109)	COMPLETED	0	2025-08-06 12:49:12.530	732ms	181ms	12.5%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
491	d1/68e72f	3742953	pipeline:assign_features_with_stringtie:align_to_transcriptome (110)	COMPLETED	0	2025-08-06 12:49:13.267	697ms	98ms	19.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
769	64/f80982	3741809	pipeline:assign_features_with_stringtie:assign_features (11)	COMPLETED	0	2025-08-06 12:49:10.162	3.8s	3.3s	76.8%	108.4 MB	1.9 GB	23.8 MB	1.5 KB
492	26/efada4	3743182	pipeline:assign_features_with_stringtie:align_to_transcriptome (111)	COMPLETED	0	2025-08-06 12:49:13.971	622ms	97ms	13.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
493	a2/dfda0c	3743396	pipeline:assign_features_with_stringtie:align_to_transcriptome (112)	COMPLETED	0	2025-08-06 12:49:14.642	701ms	100ms	19.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
494	67/edfc09	3743750	pipeline:assign_features_with_stringtie:align_to_transcriptome (113)	COMPLETED	0	2025-08-06 12:49:15.347	772ms	106ms	19.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
495	04/b1133b	3743975	pipeline:assign_features_with_stringtie:align_to_transcriptome (114)	COMPLETED	0	2025-08-06 12:49:16.124	670ms	84ms	27.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
496	8b/ed0d35	3744240	pipeline:assign_features_with_stringtie:align_to_transcriptome (115)	COMPLETED	0	2025-08-06 12:49:16.799	727ms	97ms	20.3%	0	0	124.1 KB	1.5 KB
497	ba/cb89e4	3744487	pipeline:assign_features_with_stringtie:align_to_transcriptome (116)	COMPLETED	0	2025-08-06 12:49:17.530	683ms	81ms	21.0%	0	0	124.1 KB	1.5 KB
498	7b/4dcdbe	3744645	pipeline:assign_features_with_stringtie:align_to_transcriptome (117)	COMPLETED	0	2025-08-06 12:49:18.218	744ms	87ms	27.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
499	85/d52bec	3744911	pipeline:assign_features_with_stringtie:align_to_transcriptome (118)	COMPLETED	0	2025-08-06 12:49:18.966	792ms	94ms	21.3%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
500	e5/410b28	3745159	pipeline:assign_features_with_stringtie:align_to_transcriptome (119)	COMPLETED	0	2025-08-06 12:49:19.763	713ms	101ms	12.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
501	b3/87fab6	3745415	pipeline:assign_features_with_stringtie:align_to_transcriptome (120)	COMPLETED	0	2025-08-06 12:49:20.481	852ms	154ms	15.0%	2.7 MB	3.8 MB	164.5 KB	34.4 KB
770	7c/88b9d9	3743397	pipeline:process_bams:create_matrix (11)	COMPLETED	0	2025-08-06 12:49:14.646	6.7s	6.2s	74.9%	209.7 MB	2.1 GB	30.9 MB	7.2 KB
502	9e/2e9aa2	3745704	pipeline:assign_features_with_stringtie:align_to_transcriptome (121)	COMPLETED	0	2025-08-06 12:49:21.338	1.4s	860ms	3.3%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
503	ca/d44404	3746112	pipeline:assign_features_with_stringtie:align_to_transcriptome (122)	COMPLETED	0	2025-08-06 12:49:22.708	643ms	81ms	23.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
504	54/b73ded	3746381	pipeline:assign_features_with_stringtie:align_to_transcriptome (123)	COMPLETED	0	2025-08-06 12:49:23.356	635ms	82ms	15.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
505	b8/574045	3746620	pipeline:assign_features_with_stringtie:align_to_transcriptome (124)	COMPLETED	0	2025-08-06 12:49:24.003	653ms	153ms	15.2%	7.2 MB	183.8 MB	124.1 KB	1.5 KB
771	61/ba734e	3745729	pipeline:assign_features_with_stringtie:assign_features (12)	COMPLETED	0	2025-08-06 12:49:21.401	3.9s	3.4s	82.7%	180.1 MB	3.8 GB	39 MB	14.3 KB
506	b2/dfb85c	3746884	pipeline:assign_features_with_stringtie:align_to_transcriptome (125)	COMPLETED	0	2025-08-06 12:49:24.661	720ms	104ms	19.0%	2.7 MB	3.8 MB	128.4 KB	4.4 KB
507	26/0167cb	3747223	pipeline:assign_features_with_stringtie:align_to_transcriptome (126)	COMPLETED	0	2025-08-06 12:49:25.555	732ms	113ms	18.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
508	12/a210ac	3747577	pipeline:assign_features_with_stringtie:align_to_transcriptome (127)	COMPLETED	0	2025-08-06 12:49:26.292	788ms	92ms	21.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
509	83/89301e	3747802	pipeline:assign_features_with_stringtie:align_to_transcriptome (128)	COMPLETED	0	2025-08-06 12:49:27.085	845ms	78ms	30.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
510	39/680721	3748068	pipeline:assign_features_with_stringtie:align_to_transcriptome (129)	COMPLETED	0	2025-08-06 12:49:27.935	681ms	107ms	20.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
511	89/75b067	3748336	pipeline:assign_features_with_stringtie:align_to_transcriptome (130)	COMPLETED	0	2025-08-06 12:49:28.620	632ms	85ms	22.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
512	2b/1c9845	3748547	pipeline:assign_features_with_stringtie:align_to_transcriptome (131)	COMPLETED	0	2025-08-06 12:49:29.258	694ms	84ms	15.2%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
513	99/8dc8e8	3748815	pipeline:assign_features_with_stringtie:align_to_transcriptome (132)	COMPLETED	0	2025-08-06 12:49:29.957	621ms	85ms	30.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
514	51/6f8ca8	3749043	pipeline:assign_features_with_stringtie:align_to_transcriptome (133)	COMPLETED	0	2025-08-06 12:49:30.583	647ms	88ms	22.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
772	c0/89c564	3747224	pipeline:process_bams:create_matrix (12)	COMPLETED	0	2025-08-06 12:49:25.561	6.4s	5.8s	74.6%	209.7 MB	2.1 GB	30.9 MB	8.1 KB
515	c7/bed0fc	3749293	pipeline:assign_features_with_stringtie:align_to_transcriptome (134)	COMPLETED	0	2025-08-06 12:49:31.234	771ms	107ms	30.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
516	f2/da2c71	3749611	pipeline:assign_features_with_stringtie:align_to_transcriptome (135)	COMPLETED	0	2025-08-06 12:49:32.010	630ms	81ms	15.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
517	55/f54585	3749823	pipeline:assign_features_with_stringtie:align_to_transcriptome (136)	COMPLETED	0	2025-08-06 12:49:32.644	618ms	80ms	23.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
518	6b/3891ed	3750034	pipeline:assign_features_with_stringtie:align_to_transcriptome (137)	COMPLETED	0	2025-08-06 12:49:33.267	653ms	91ms	20.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
519	cb/11bea8	3750248	pipeline:assign_features_with_stringtie:align_to_transcriptome (138)	COMPLETED	0	2025-08-06 12:49:33.924	640ms	94ms	21.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
520	a0/b79cc2	3750486	pipeline:assign_features_with_stringtie:align_to_transcriptome (139)	COMPLETED	0	2025-08-06 12:49:34.569	631ms	79ms	23.9%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
521	73/170f7f	3750699	pipeline:assign_features_with_stringtie:align_to_transcriptome (140)	COMPLETED	0	2025-08-06 12:49:35.204	634ms	90ms	22.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
522	9e/fd5117	3750909	pipeline:assign_features_with_stringtie:align_to_transcriptome (141)	COMPLETED	0	2025-08-06 12:49:35.842	854ms	375ms	7.1%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
523	7f/cd3c93	3751148	pipeline:assign_features_with_stringtie:align_to_transcriptome (142)	COMPLETED	0	2025-08-06 12:49:36.700	631ms	79ms	23.1%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
524	d0/cf3e6a	3751360	pipeline:assign_features_with_stringtie:align_to_transcriptome (143)	COMPLETED	0	2025-08-06 12:49:37.336	627ms	71ms	34.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
525	2c/34284e	3751573	pipeline:assign_features_with_stringtie:align_to_transcriptome (144)	COMPLETED	0	2025-08-06 12:49:37.969	651ms	110ms	19.4%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
526	cf/6df416	3751810	pipeline:assign_features_with_stringtie:align_to_transcriptome (145)	COMPLETED	0	2025-08-06 12:49:38.625	669ms	178ms	13.4%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
527	5c/4ba901	3752048	pipeline:assign_features_with_stringtie:align_to_transcriptome (146)	COMPLETED	0	2025-08-06 12:49:39.299	649ms	89ms	21.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
528	a3/eb8ffd	3752260	pipeline:assign_features_with_stringtie:align_to_transcriptome (147)	COMPLETED	0	2025-08-06 12:49:39.953	609ms	90ms	15.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
529	d6/aab400	3752473	pipeline:assign_features_with_stringtie:align_to_transcriptome (148)	COMPLETED	0	2025-08-06 12:49:40.567	828ms	152ms	14.8%	5.1 MB	167.4 MB	124.1 KB	1.5 KB
530	c5/b87f10	3752713	pipeline:assign_features_with_stringtie:align_to_transcriptome (149)	COMPLETED	0	2025-08-06 12:49:41.401	680ms	192ms	16.6%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
531	88/d58f3d	3752951	pipeline:assign_features_with_stringtie:align_to_transcriptome (150)	COMPLETED	0	2025-08-06 12:49:42.092	701ms	147ms	15.5%	8.6 MB	2.5 GB	124.1 KB	1.5 KB
532	7a/326bc1	3753163	pipeline:assign_features_with_stringtie:align_to_transcriptome (151)	COMPLETED	0	2025-08-06 12:49:42.799	611ms	79ms	24.0%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
533	dc/db5edd	3753378	pipeline:assign_features_with_stringtie:align_to_transcriptome (152)	COMPLETED	0	2025-08-06 12:49:43.570	669ms	118ms	17.8%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
534	eb/6fdd6c	3753615	pipeline:assign_features_with_stringtie:align_to_transcriptome (153)	COMPLETED	0	2025-08-06 12:49:44.255	597ms	83ms	22.7%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
535	08/43583b	3753827	pipeline:assign_features_with_stringtie:align_to_transcriptome (154)	COMPLETED	0	2025-08-06 12:49:44.857	613ms	83ms	23.6%	2.7 MB	3.8 MB	124.1 KB	1.5 KB
