ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number,Parent_WholeSphere
70,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1770161,2402322,2386,1842,765,360,1567.546013046271,1123.4834543298605,5.267547278909775,1918555,0.42316570222239863,1501.2791165362758,1,0.7368541769171659,0.18984167527148804,1592.4377241342538,1678.6259261669945,623.9270790725467,208.5400373633244,178.61970775925036,1473.4383618446761,1442.8318784885093,83.77091154116738,10824.691731864366,0.9226532468446305,187.21457300009206,52986.510390403215,0.023560000583529472,0.006176469847559929,18.65743130461341,0.060046274214982986,0.10185293853282928,0.020014386679505246,0.029933158842841534,0.03170862793922424,0.005610980559140444,0.005610980559140444,0.01176811055895541,0.009504140898423883,0.0373196043074131,1567.444508370703,1104.8262991424476,0.0,1567.546013046271,1123.4834543298605,1512.0,552.0,0.0,1,1
71,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1333235,1816416,2282,1704,798,480,1529.9835767887882,1115.3873143144308,4.0959351815251885,1445611,0.625377567133006,1302.8919849415702,1,0.7339921031305604,0.2441444885433059,1488.6123756669442,1569.1182237167473,531.2927629847785,180.52665902109032,157.4960316960399,1207.203142858836,1161.5974391314955,68.31532095676528,8283.89952572858,0.9222640115494417,95.12806112668477,33186.58342584246,0.019638430327177048,0.0058937277644872665,35.09393458547818,0.03815293684601784,0.10942117869853973,0.013312071246387457,0.024891773337665495,0.025532158091664314,0.002805490279570222,0.002805490279570222,0.008594912376085763,0.00856202444719624,0.028620392084121704,1522.9067936247438,1081.0143105943757,0.0,1529.9835767887882,1115.3873143144308,1523.0,727.0,0.0,1,3
72,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2186424,2943608,2435,1897,586,305,1499.2017673607681,1066.6081693212295,4.383549006963571,2308946,0.5671975235146391,1668.484791167733,1,0.742770097105321,0.22812565763755138,1847.020922329652,1891.9209814365927,682.7034495298819,238.77255856142895,207.97956588368663,1564.627779616,1521.1728024248757,84.2054366743974,10974.507965680292,0.9469359612567813,118.53383046784438,50941.632299212506,0.019638430327177048,0.003921570256352425,24.979983285977365,0.039559606462717056,0.0588541179895401,0.012424929818432325,0.023299063813428916,0.023560000583529472,0.003638823749497533,0.002805490279570222,0.008655661220759696,0.0056447387559893855,0.025532158091664314,1474.4879085715054,1062.9715845618587,0.0,1499.2017673607681,1066.6081693212295,2227.0,1022.0,0.0,1,3
73,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2079820,2771436,2446,1873,683,301,1557.1109115211893,1042.80957727111,5.382933367708693,2182300,0.5311297524784171,1627.3011614114598,1,0.7504485039524637,0.18577231626139587,1774.6093355672801,1816.9672534198298,673.3275577310051,233.49592777027044,204.2841158778626,1545.8778402131281,1503.6096256263952,74.51081566303192,11861.163953378007,0.9530403702515694,163.70893223164603,49956.889725035755,0.019638430327177048,0.003921570256352425,8.448936478581903,0.04740274325013161,0.0756792202591896,0.01596070315215424,0.024019814082485866,0.023560000583529472,0.003638823749497533,0.002805490279570222,0.009143791119069627,0.006260655060809848,0.028620392084121704,1560.5247227915988,1050.5381230741143,0.0,1557.1109115211893,1042.80957727111,2227.0,1022.0,0.0,1,4
74,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1857831,2753550,2398,1746,499,296,1521.1992398662742,1054.439540517948,9.808032317424619,2063654,0.6286536052844127,1538.0064683332357,0,0.6747039276570246,0.10195724969456246,1774.6177474763083,1901.981335344803,416.1117638327472,151.9804655021872,145.89036979869508,1406.7666648517725,1380.0943848902632,73.91850523472152,15132.092198483115,0.9002628347581523,369.4852290255949,61641.885537065566,0.025532158091664314,0.0056109800934791565,26.776673652899028,0.10382509976625443,0.10382509976625443,0.027980706476758415,0.03317949024268922,0.03423137217760086,0.005610980559140444,0.005610980559140444,0.01871178932299323,0.010601583317266421,0.03815293684601784,1502.7427053177146,1035.0398862846457,0.0,1521.1992398662742,1054.439540517948,693.0,1120.0,0.0,1,2
75,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1457794,2205420,2437,1751,785,416,1636.0129421578083,1016.0069831539985,24.092927248821464,1728860,0.6399104733241543,1362.3953056575217,1,0.6610051600148724,0.04150595690064669,1622.9541583816076,1659.2245176587767,381.4249598544909,126.27456406111924,105.89145385724005,1333.6905880492372,1247.158260927891,82.8291577401621,21008.63306762204,0.8432111333479866,699.6118485056795,59829.9363614996,0.03423137217760086,0.005328234285116196,19.510636028186067,0.11334273964166641,0.73873370885849,0.038265703030447934,0.041041420366320344,0.039559606462717056,0.007277647498995066,0.005610980559140444,0.019323463334490604,0.011942370815327378,0.045736078172922134,1639.957055782182,1035.1148057913997,0.0,1636.0129421578083,1016.0069831539985,2009.0,1077.0,0.0,1,1
76,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-152_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-152_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1668707,2331000,2385,1839,831,339,1597.180674018866,1047.5085734044383,3.7330799731773143,1751368,0.3895798354911801,1457.6226332547046,1,0.7158760188760189,0.267875322035728,1521.8266928597932,1565.0460057135701,652.0981521212892,218.27328876722498,189.69449122207,1439.713916904492,1401.5912734054561,-86.06355401722975,8847.664027716397,0.9528020381781556,83.02038872544654,43129.00003003725,0.019638430327177048,0.00308823399245739,48.11410514524687,0.04348117485642433,0.07261373102664948,0.010763696191552773,0.025845759639072197,0.025532158091664314,0.0,0.0,0.00651840524549752,0.00692997352196329,0.028620392084121704,1645.2707908481725,1045.9894363890487,0.0,1597.180674018866,1047.5085734044383,2227.0,1022.0,0.0,1,1
77,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-153_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2338028,3219580,2498,1997,678,228,1603.0586468596612,1108.9074959752406,4.380208055094473,2435057,0.5681170250528312,1725.3607467130064,1,0.7261903726573031,0.22829965778382003,1907.253766417261,1959.229695569154,740.249957784531,253.69428375029403,222.03603311174518,1599.3840192959642,1569.5702497693576,45.5993918573357,11344.285706997456,0.9601532941528679,125.03427066700533,52324.67934033368,0.019638430327177048,0.003921570256352425,27.169741299992115,0.05162980407476425,0.07378313690423965,0.012744294227602215,0.022379834347721103,0.023560000583529472,0.003638823749497533,0.002805490279570222,0.008071157527856199,0.005589456274145673,0.025532158091664314,1620.4171238089589,1129.8091255841778,0.0,1603.0586468596612,1108.9074959752406,2170.0,1121.0,0.0,1,3
78,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-154_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-154_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1311857,1830528,2172,1687,828,325,1497.946748006833,1013.1234875447552,4.1784499319850115,1403948,0.3177556949252757,1292.4040426420975,1,0.7166549760506258,0.23932319790294596,1330.937795773532,1397.2666173640591,566.6118600947212,185.34960121695138,159.21369287847074,1302.0708997868157,1261.9587775949276,39.20845170393204,8299.573623920776,0.9344056902392396,68.71545814094134,31276.2861739113,0.019638430327177048,0.003921570256352425,32.54490747214152,0.03815293684601784,0.07321764528751373,0.009574398514830896,0.023841231303344267,0.023560000583529472,0.002805490279570222,0.002805490279570222,0.005949897468332832,0.006027007383905516,0.027481568977236748,1526.2515679435155,997.0608547990862,0.0,1497.946748006833,1013.1234875447552,1087.0,735.0,0.0,1,1
79,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-155_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-155_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,393685,1830605,2550,1918,653,953,1776.720352566138,1447.99913890547,11.910123073664105,1157967,0.9671466827662,707.9938630871475,2,0.2150573171164724,0.08396218862013437,2617.917506720985,1916.4229700147096,173.27723451163456,53.00046534331251,43.56604182158393,751.3780874582399,665.5243400220729,-78.96875285688132,7676.044619945142,0.3399794640089053,86.49298167228699,6597.261801964836,0.014310196042060852,0.002240000292658806,1.8278480951531921,0.025532158091664314,0.03254196047782898,0.01310896963811564,0.01675771696144084,0.017398430034518242,0.003638823749497533,0.002805490279570222,0.005472258822318572,0.0034260426247584557,0.019638430327177048,1775.5944624734925,1449.4390695142974,0.0,1776.720352566138,1447.99913890547,2506.0,1056.0,0.0,1,1
80,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-156_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_1-Image Export-156_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1568543,2092679,2397,1701,820,374,1606.841873636872,1026.7714025053824,3.569224500708941,1656857,0.5341436818313946,1413.1988448967563,1,0.7495382712781081,0.2801729058515019,1539.8035852004646,1603.294420872224,621.1191512101361,208.18979881083405,180.27756377319946,1324.4110011624034,1301.7402676148572,-82.76183314667924,8387.645737753168,0.9466978743488424,56.35143967147451,26927.92624644586,0.014310196042060852,0.00308823399245739,40.65279285414469,0.03423137217760086,0.0588541179895401,0.007788726976015827,0.01716747723616494,0.017398430034518242,0.00194941193331033,0.00194941193331033,0.004986774997654163,0.004608986430378739,0.019638430327177048,1634.4131797361056,996.8971218140526,0.0,1606.841873636872,1026.7714025053824,2227.0,1022.0,0.0,1,3
81,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-157_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-157_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2349160,3249375,2577,1913,702,180,1609.1134592790615,1032.5200458887432,2.7807938092313247,2488345,0.4593189214052656,1729.463329738464,1,0.7229574918253511,0.3596095462670866,1852.6390018534423,1885.9872746124242,725.6038864284011,244.59016359982718,214.28252378577213,1639.4912274583469,1645.6462903244542,-73.47501022852397,9060.36355854676,0.9440652321121067,46.76817822130397,29918.028218805557,0.011221961118280888,0.001972157508134842,18.320162427648047,0.023560000583529472,0.05744745582342148,0.005947879717830849,0.012735628147425274,0.011221961118280888,0.00194941193331033,0.0,0.0029079535053165247,0.0033800251868171035,0.014310196042060852,1609.9641938070913,1014.2196469275668,0.0,1609.1134592790615,1032.5200458887432,2227.0,1022.0,0.0,1,2
82,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-158_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-158_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2115633,2852688,2378,1951,730,220,1559.753894933573,1089.750976185378,3.933113531353483,2225561,0.21428487659050469,1641.251838611822,0,0.7416278962157796,0.2542514961819256,1682.9109124256966,1749.771413642365,432.49161841589483,171.24387788324213,164.69365500832143,1637.610893051417,1643.8189239274566,3.1250651879321656,10225.706883766015,0.950606611097157,115.52514452440664,57823.071813276736,0.023560000583529472,0.0058937277644872665,56.605505307233415,0.05752352997660637,0.11137058585882187,0.01309363533088594,0.027331333843476982,0.025532158091664314,0.002805490279570222,0.002805490279570222,0.008878838718702195,0.00837466527793207,0.03423137217760086,1607.7205159295302,1059.6945874915007,0.0,1559.753894933573,1089.750976185378,2259.0,1294.0,0.0,1,3
83,1,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c4.jpg,VehicleDay13-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2066276,2899969,2528,1875,739,254,1623.670836809797,1040.8676415928946,5.226506905375608,2151810,0.5170035117427424,1621.99393141195,1,0.7125165820738084,0.19133237898747865,1758.2320346578822,1840.014130380525,702.62436621569,240.2158001746155,210.53978241045178,1524.760973213698,1505.0172170500382,69.6709452454629,11649.434985296124,0.9602502079644578,133.12164647132158,46767.64126167097,0.019638430327177048,0.003921570256352425,27.347153309158173,0.06929607689380646,0.07011372596025467,0.013163418023466981,0.02263378235127881,0.023560000583529472,0.00194941193331033,0.00194941193331033,0.009306508455751837,0.0068730948095335745,0.025532158091664314,1649.563579305218,1032.0680575015624,0.0,1623.670836809797,1040.8676415928946,2133.0,550.0,0.0,1,6
84,1,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-139_c4.jpg,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-139_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1303159,1820994,2279,1659,917,322,1585.808515307802,1008.7815585051402,5.5752206862108755,1420191,0.34590649712125077,1288.11240653816,1,0.7156305841754558,0.17936509714732687,1344.3145751055724,1417.2226360032498,489.3883938141566,166.5999565863856,147.00340132119393,1319.8630836068148,1261.3286769457318,15.83213266178216,9555.08747599476,0.9175941827542915,75.11397743795533,23288.07161425962,0.014310196042060852,0.00308823399245739,10.99391873633586,0.04124117270112038,0.04740274325013161,0.00902703730777014,0.01787047598509439,0.017398430034518242,0.00194941193331033,0.0,0.00652089580361864,0.0054946222925007955,0.019638430327177048,1595.986751280477,1012.9372487806183,0.0,1585.808515307802,1008.7815585051402,1633.0,1472.0,0.0,1,1
85,1,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-140_c4.jpg,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-140_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1461573,1959975,2356,1757,961,352,1638.7030747010242,1054.4182103801863,3.085108072404203,1524980,0.3539061975367898,1364.1600130179766,1,0.7457100218115027,0.324137753534419,1413.149740602656,1449.8472333318432,622.1543216919738,206.67775710272946,178.63090438107287,1344.4913140896822,1321.6919925323975,46.24524067518402,7527.493321392922,0.958421094047135,53.6346518790815,33509.64056831354,0.019638430327177048,0.003921568393707275,3.918937941691103,0.03815293684601784,0.060046274214982986,0.008187246508789728,0.022927107006159485,0.023560000583529472,0.0,0.0,0.005337722730750194,0.005007171265937101,0.025532158091664314,1634.9277432857536,1055.4693751130885,0.0,1638.7030747010242,1054.4182103801863,1147.0,860.0,0.0,1,1
86,1,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-141_c4.jpg,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-141_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,674852,1007214,2043,1550,996,588,1534.6710197198793,1070.0082803340583,5.119791814862202,749273,0.49823725711326494,926.9564462495603,1,0.6700184866373978,0.19532044195568815,1001.915148670752,1060.3735190959835,389.59466115438494,125.58487877549476,106.47065323364932,892.5904005894724,868.7012466077374,-65.50962303905918,6589.240399969287,0.9006757216662018,35.63536652456969,15753.925970043521,0.019638430327177048,0.003921570256352425,14.799553279182161,0.028620392084121704,0.04965764656662941,0.006187769842779943,0.023344268032166344,0.023560000583529472,0.00194941193331033,0.00194941193331033,0.003340320757252922,0.00659001518445503,0.025532158091664314,1548.4935674131293,1064.720184974557,0.0,1534.6710197198793,1070.0082803340583,1748.0,1384.0,0.0,1,1
87,1,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-142_c4.jpg,VehicleDay7-2_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-142_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1374657,1841328,2308,1678,940,332,1636.118073817687,1013.3044992314447,5.397993130643899,1472547,0.31642342745031526,1322.9768149317676,1,0.7465573759808138,0.18525403345237587,1364.4733137802511,1454.088030347544,584.1035867035914,191.51539882157513,164.63899902513984,1328.6279555801027,1294.3640212251935,-50.81495696247542,9656.467201671727,0.9335233442463976,113.21919134736527,41234.12723114772,0.025532158091664314,0.005060391500592232,23.91302014371714,0.05890744924545288,0.0751592144370079,0.01346244843607197,0.02999593879138412,0.028620392084121704,0.00194941193331033,0.0,0.012544882183346125,0.007317098799965397,0.03423137217760086,1651.4032564741858,994.9144007120976,0.0,1636.118073817687,1013.3044992314447,1951.0,1424.0,0.0,1,3
88,1,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-143_c4.jpg,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-143_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,821466,1148862,2140,1483,1007,469,1568.4180063447543,973.5804938974954,3.420417799855433,873798,0.47101139499010974,1022.7037674006169,1,0.715025825556072,0.29236194480167477,1093.684218111764,1133.6423598295894,441.1915683691156,149.56072994706088,129.24782396620841,988.0747180239672,964.7685156805024,-69.22806773346953,5942.091121670619,0.9401097278776102,55.095087998081,23650.22247682046,0.023560000583529472,0.0056109800934791565,16.93062691359428,0.05106431618332863,0.11334273964166641,0.010794492162633425,0.028790263354564232,0.028620392084121704,0.003638823749497533,0.003638823749497533,0.007671772674658907,0.008499613730912594,0.03423137217760086,1575.7664000183195,988.8332719430067,0.0,1568.4180063447543,973.5804938974954,1802.0,1150.0,0.0,1,2
90,1,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-145_c4.jpg,VehicleDay9-1_EF_450ms_CA9_1600ms_Gamma_1_Sphere4-Image Export-145_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1111867,1557630,2221,1670,939,455,1570.620666860335,1068.5551815100187,3.323010385083721,1173129,0.4063016751134812,1189.8205885283928,1,0.7138197132823585,0.3009319514885614,1248.7362838868403,1292.5981587484953,526.2413894782508,175.38860620788347,151.07613974417006,1167.8698676391166,1141.0190355666966,-65.62378994661857,6813.922686856945,0.9477789740088259,59.18985248240642,31344.436234390596,0.023560000583529472,0.00477764755487442,11.410725938825351,0.04348117485642433,0.06986156105995178,0.010020289907297515,0.028190814399915273,0.028337648138403893,0.002805490279570222,0.002805490279570222,0.0052670285952651505,0.007724018109593599,0.03423137217760086,1582.0165690403226,1067.973735076428,0.0,1570.620666860335,1068.5551815100187,1384.0,551.0,0.0,1,2
