ImageNumber,ObjectNumber,FileName_Brightfield,FileName_Fluorescence,PathName_Brightfield,PathName_Fluorescence,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_Zernike_0_0,AreaShape_Zernike_1_1,AreaShape_Zernike_2_0,AreaShape_Zernike_2_2,AreaShape_Zernike_3_1,AreaShape_Zernike_3_3,AreaShape_Zernike_4_0,AreaShape_Zernike_4_2,AreaShape_Zernike_4_4,AreaShape_Zernike_5_1,AreaShape_Zernike_5_3,AreaShape_Zernike_5_5,AreaShape_Zernike_6_0,AreaShape_Zernike_6_2,AreaShape_Zernike_6_4,AreaShape_Zernike_6_6,AreaShape_Zernike_7_1,AreaShape_Zernike_7_3,AreaShape_Zernike_7_5,AreaShape_Zernike_7_7,AreaShape_Zernike_8_0,AreaShape_Zernike_8_2,AreaShape_Zernike_8_4,AreaShape_Zernike_8_6,AreaShape_Zernike_8_8,AreaShape_Zernike_9_1,AreaShape_Zernike_9_3,AreaShape_Zernike_9_5,AreaShape_Zernike_9_7,AreaShape_Zernike_9_9,Intensity_IntegratedIntensityEdge_Fluorescence,Intensity_IntegratedIntensity_Fluorescence,Intensity_LowerQuartileIntensity_Fluorescence,Intensity_MADIntensity_Fluorescence,Intensity_MassDisplacement_Fluorescence,Intensity_MaxIntensityEdge_Fluorescence,Intensity_MaxIntensity_Fluorescence,Intensity_MeanIntensityEdge_Fluorescence,Intensity_MeanIntensity_Fluorescence,Intensity_MedianIntensity_Fluorescence,Intensity_MinIntensityEdge_Fluorescence,Intensity_MinIntensity_Fluorescence,Intensity_StdIntensityEdge_Fluorescence,Intensity_StdIntensity_Fluorescence,Intensity_UpperQuartileIntensity_Fluorescence,Location_CenterMassIntensity_X_Fluorescence,Location_CenterMassIntensity_Y_Fluorescence,Location_CenterMassIntensity_Z_Fluorescence,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Fluorescence,Location_MaxIntensity_Y_Fluorescence,Location_MaxIntensity_Z_Fluorescence,Number_Object_Number
66,4,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,5,25,2054,520,2049,515,2051.0,517.0,0.28647889756541167,5,1.0,2.5231325220201604,1,0.2,3.490658503988658,8.0,5.656854249492381,1.0,1.0,1.0,0.0,0.0,-45.0,4.242640687119286,1.0,0.19894367886486913,0.0,4.417437057588217e-17,0.09947183943243454,0.0,0.0,0.1094190233756779,0.039788735772973746,0.08455106351756934,0.0,0.0,0.0,0.07460387957432577,0.11812280932601583,0.062169899645271434,0.08082086953885302,0.0,0.0,0.0,0.0,0.09636334445017068,0.0659000936239877,0.11066242136858313,0.07336048158142029,0.07988832104417394,0.0,0.0,0.0,6.247199397770755e-18,0.0,0.2561549097299576,0.2561549097299576,0.049938627518713474,0.0021060798317193985,0.07904893866945759,0.05386980623006821,0.05386980623006821,0.051230981945991516,0.051230981945991516,0.05232568830251694,0.04797608032822609,0.04797608032822609,0.0023323175908062837,0.0023323175908062837,0.05386980623006821,2051.055896040579,517.0558960405788,0.0,2051.0,517.0,0,2053.0,519.0,0.0,4
66,5,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1,1,2056,522,2055,521,2055.0,521.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.0,0.0,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.054985880851745605,0.0,0.0,0.054985880851745605,2055.0,521.0,0.0,2055.0,521.0,0,2055.0,521.0,0.0,5
66,6,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,601,10170,2147,636,2057,523,2093.5607321131447,557.1297836938436,10.670301498869016,1740,0.9935835673863255,27.66255531193445,1,0.05909537856440511,0.09371806411524487,143.27077012883282,143.05593311708537,5.385164807134504,1.8579658808242019,1.4142135623730951,19.257075809144304,16.20397769809149,35.413379704847536,283.8772003600252,0.3454022988505747,0.0373914960364443,0.01216273808337937,0.010487071446103877,0.012812319305756503,0.006396556079935524,0.006009763341240434,0.0016628722002966822,0.00932775347251812,0.006906880919527891,0.003537854412606392,0.006296991234018814,0.0035262658733721127,0.0016551956104360471,0.003993127183699265,0.006579587658533446,0.0044431790798005,0.002256837619270681,0.004478867547234668,0.005012007253163231,0.0022712546395750534,0.000605168800852239,0.0032838298281139774,0.003089752631787487,0.005121619443863939,0.003079788360990875,0.0017125687537954235,0.004069379398718971,0.003361386517675499,0.0041456691090731405,0.0015278262679584266,13.585365362465382,30.094179715961218,0.03815293684601784,0.011221960186958313,4.322066672231951,0.07911136746406555,0.07911136746406555,0.053697096294329574,0.05007351034269753,0.05162980407476425,0.017398430034518242,0.017398430034518242,0.015734546563919313,0.014034447799565907,0.06061176583170891,2095.5018178189052,560.9914474029346,0.0,2093.5607321131447,557.1297836938436,0,2071.0,536.0,0.0,6
66,7,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere3_2-Image Export-07_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,415,1025,2177,691,2152,650,2163.0843373493976,669.966265060241,3.6564737409502786,580,0.9016022002391962,22.98683125324351,1,0.40487804878048783,0.27348753767888695,41.44134171432212,42.05948168962618,6.708203932499369,2.40976161490155,2.0,18.25841896259637,17.926121559460984,22.62580790631069,138.0893577750951,0.7155172413793104,0.2986966710373615,0.05091251765208172,0.10922028383054945,0.05305208332052819,0.05269779329196947,0.016441365139624554,0.02704417780069233,0.033071400242771214,0.029501014878430928,0.019277321325504772,0.013868904194948493,0.005485206087771223,0.009270863545046238,0.015711938967068708,0.013745338846638299,0.022056117488205806,0.006787189408311742,0.003110410586443746,0.001957593678149579,0.007512984541654925,0.013815543724805169,0.004809801960067149,0.011388828649823154,0.01788958704515064,0.012382197682555428,0.0026011485473233778,0.0025237579702823863,0.007645074636027297,0.009856636117180883,0.004483704230947519,5.502287358045578,18.88816173002124,0.03423137217760086,0.011504705995321274,1.7248156557565137,0.08025018870830536,0.08025018870830536,0.04662955388174218,0.04551364272294274,0.045736078172922134,0.014310196042060852,0.014310196042060852,0.022243209019860245,0.017072124574116432,0.05752352997660637,2161.35953369973,669.9598294999603,0.0,2163.0843373493976,669.966265060241,0,2156.0,669.0,0.0,7
67,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-08_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,2046504,3355664,2503,1933,605,165,1572.549510286811,1072.9415334638975,12.608255049211213,2519962,0.39496415508189797,1614.2149241221534,-22,0.6098655884498567,0.07931311637470097,1936.6217439973927,1897.3046671528534,318.6863661972379,100.51228872493974,91.67878707749138,1717.794013945888,1779.1676782055504,-68.01930591284467,18006.89050127331,0.8121170081136144,0.7233224856924096,0.0493238047175073,0.022271093004859237,0.026050545759030087,0.04724672771088145,0.015322669517245716,0.1103731446370144,0.017104451490353324,0.014248185740047504,0.03920401065851078,0.0010480581488842957,0.0034981006891920035,0.03782933867468565,0.0088010551151995,0.0021679337219399466,0.0034940066259681493,0.021363834104008102,0.00462050593433318,0.0014246222581579108,0.0023339644034803754,0.01493419102927635,0.006409277277413653,0.0061298117754742115,0.0023191325195303838,0.0022215582533786243,0.007820349427498976,0.008578240560786621,0.00224537460689685,0.003233955747497407,0.001484457860729661,743.5317585854791,72124.21513164649,0.025532158091664314,0.008699214085936546,59.574632232851584,0.08978274464607239,0.10996391624212265,0.04762565709617468,0.03524264557100621,0.03423137217760086,0.005610980559140444,0.005610980559140444,0.03530726343219081,0.014169236318540779,0.039559606462717056,1545.5098457146287,1019.8567583819271,0.0,1572.549510286811,1072.9415334638975,0,1603.0,923.0,0.0,1
68,1,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c4.jpg,EF5Day13-15_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-01_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,C:\Overflow\EF5 Consistent staining\Rep 3 following day\Follow up with this template,1658922,2969472,2455,1871,631,243,1491.674569991838,1134.1938517905,21.829097299037013,2231627,0.47385886998793375,1453.3427304084696,-41,0.5586589130997026,0.0458104147093666,1910.2168391370437,1849.31987498107,234.30749027719963,79.04486912728744,69.46221994724903,1625.1858503164092,1682.13847929146,68.99906167540384,21332.207706771373,0.7433688515150605,0.6175454604397603,0.040839898654115706,0.0272896800385523,0.039607251013904346,0.069874162383119,0.02421275958823964,0.09143672116813885,0.015102035889967598,0.020255193601009695,0.03537716388950439,0.013319961464118638,0.0023025082214900945,0.02822833109654369,0.01811090574479246,0.004095206690404857,0.00763092554443954,0.025554464848868003,0.001727812295204603,0.005302680851221696,0.004156621539603684,0.014231569559263612,0.0019632227469226276,0.0031671529898833887,0.0032187652516073757,0.0065144255907479695,0.011199183000139582,0.0022979715243644553,0.002885081943393098,0.001654780070752157,0.0020995724360521506,999.0745096590836,55140.27154014632,0.023560000583529472,0.0056109800934791565,76.57643072535743,0.09427765011787415,0.10913058370351791,0.054238572728506164,0.03323861612549976,0.028620392084121704,0.003638823749497533,0.003638823749497533,0.034524063687385656,0.015608307674002852,0.0373196043074131,1534.5913586150095,1070.7738313166033,0.0,1491.674569991838,1134.1938517905,0,2087.0,589.0,0.0,1
69,1,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c4.jpg,Vehicle_day7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1_1-Image Export-10_c1.jpg,C:\Overflow\EF5 Consistent staining\Rep 3 following day,C:\Overflow\EF5 Consistent staining\Rep 3 following day,1521060,1997476,2392,1836,956,445,1654.1230792999618,1144.114817955899,1.7355897409574184,1569735,0.3027713839303048,1391.6442583918013,1,0.7614910016440748,0.5761730300666339,1427.539992428115,1468.7195103218314,648.5938636774172,216.92638662242751,188.80942773071476,1369.8948054965158,1360.5358526926336,75.95064774465307,5759.723589302472,0.9689915813815708,0.8830246812829347,0.01651691993358559,0.09953783782747931,0.01858767200200338,0.009238782926577822,0.016161396411331973,0.07057298678634315,0.009990676410365072,0.004603091140645794,0.0012793480837581252,0.007271409365749838,0.01004886903842483,0.03914836787222564,0.00253800895744881,0.0015023751544704896,0.004417801866459637,0.00447997219191933,0.0021795304052763293,0.004739861768657008,0.0010965935659873276,0.013534402101793888,0.004032202467227977,0.0009540679334430595,0.002074752956065492,0.004366547184070293,0.005677457792066129,0.004653825409503891,0.0011757680961395475,0.0019979206231711707,0.0048390651064209155,19.745061910012737,12711.087940005586,0.009249803610146046,0.0,6.9354877842590605,0.009249803610146046,0.021319998428225517,0.004001836625458601,0.00835673013556703,0.009249803610146046,0.002514902036637068,0.0,0.00039796350404143054,0.0016896459923303145,0.009249803610146046,1657.1829869946912,1137.8908356531172,0.0,1654.1230792999618,1144.114817955899,0,2135.0,728.0,0.0,1
70,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere1-Image Export-146_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1770161,2402322,2386,1842,765,360,1567.546013046271,1123.4834543298605,5.267547278909775,1918555,0.42316570222239863,1501.2791165362758,1,0.7368541769171659,0.18984167527148804,1592.4377241342538,1678.6259261669945,623.9270790725467,208.5400373633244,178.61970775925036,1473.4383618446761,1442.8318784885093,83.77091154116738,10824.691731864366,0.9226532468446305,0.7664179805804587,0.05038787891260238,0.15806928296108605,0.03142854696434367,0.013884601205665134,0.032927212562514574,0.06437686775513012,0.0038963123929344687,0.0021393848736152867,0.015870290965559034,0.00587898479552899,0.012125772099601579,0.007025551466262155,0.009841829200727676,0.006507270240629023,0.004683719937803782,0.01357191375974524,0.012199870169625463,0.0051582525235710445,0.006971641754975731,0.006859272791782464,0.008393101469275273,0.0032821078226973072,0.005822517923249528,0.003006223990615279,0.005957901263443256,0.004793110644221899,0.0049622396354685894,0.007331771109749924,0.006591355589562617,187.21457300009206,52986.510390403215,0.023560000583529472,0.006176469847559929,18.65743130461341,0.060046274214982986,0.10185293853282928,0.020014386679505246,0.029933158842841534,0.03170862793922424,0.005610980559140444,0.005610980559140444,0.01176811055895541,0.009504140898423883,0.0373196043074131,1567.444508370703,1104.8262991424476,0.0,1567.546013046271,1123.4834543298605,0,1512.0,552.0,0.0,1
71,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_1-Image Export-147_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1332845,1816416,2282,1704,798,480,1529.9860126271246,1115.5017942821557,4.197804429190406,1445611,0.6255733568809312,1302.7014089969114,0,0.733777394605641,0.23821976865960412,1488.793650975545,1569.1182237167473,471.0679356525978,162.64760361597348,141.50971698084905,1207.203142858836,1161.5052215277678,68.33229177300203,8385.053854661131,0.9219942294296322,0.6892526318664223,0.009641639851678485,0.18990326509307132,0.06080507900972355,0.006815745263699957,0.013772834092187549,0.05169158496323252,0.002528388277609095,0.023054858293475495,0.008071119860713889,0.007617956887480234,0.011499926405167163,0.01438095353827205,0.02330611451178612,0.0057836310772181355,0.004089483687226923,0.006293790671742561,0.004796262464556262,0.010298976318640258,0.006167813439091147,0.011732169630784182,0.009525165189788467,0.007316089528245831,0.010412318853849073,0.00418195950441951,0.0062140746638748865,0.006059480891835448,0.0052504829125816594,0.006553040165460796,0.002453784555151148,101.99963686219417,33149.85240683728,0.019638430327177048,0.0058937277644872665,34.81902007215275,0.08781058341264725,0.08978274464607239,0.014105882569795902,0.024871498491450452,0.025532158091664314,0.002805490279570222,0.002805490279570222,0.011231715781655063,0.008480285983220264,0.028620392084121704,1522.9081721123127,1081.4097375470178,0.0,1529.9860126271246,1115.5017942821557,0,1496.0,752.0,0.0,1
72,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere2_2-Image Export-148_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2186424,2943608,2435,1897,586,305,1499.2017673607681,1066.6081693212295,4.383549006963571,2308946,0.5671975235146391,1668.484791167733,1,0.742770097105321,0.22812565763755138,1847.020922329652,1891.9209814365927,682.7034495298819,238.77255856142895,207.97956588368663,1564.627779616,1521.1728024248757,84.2054366743974,10974.507965680292,0.9469359612567813,0.7750099471112777,0.07548142171145038,0.1426464423899087,0.051858950638092594,0.007254515324962183,0.005781720399835641,0.05452082730236965,0.005811270926125903,0.00842525127746929,0.02469277184832947,0.017838981069373035,0.007668979647815388,0.014274808970915948,0.015455282862006023,0.007420688108117656,0.008596084205416334,0.013626912839193315,0.0030289991358887726,0.0014668175307039942,0.005052378326855749,0.0067964690053679,0.004488199780998835,0.00634075387143604,0.0038096325935491134,0.0023573899599232157,0.0017558803577512126,0.00912065241087963,0.007046528761138942,0.00167190454337178,0.0008012319491747767,118.53383046784438,50941.632299212506,0.019638430327177048,0.003921570256352425,24.979983285977365,0.039559606462717056,0.0588541179895401,0.012424929818432325,0.023299063813428916,0.023560000583529472,0.003638823749497533,0.002805490279570222,0.008655661220759696,0.0056447387559893855,0.025532158091664314,1474.4879085715054,1062.9715845618587,0.0,1499.2017673607681,1066.6081693212295,0,2227.0,1022.0,0.0,1
73,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere3-Image Export-149_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,2079820,2771436,2446,1873,683,301,1557.1109115211893,1042.80957727111,5.382933367708693,2182300,0.5311297524784171,1627.3011614114598,1,0.7504485039524637,0.18577231626139587,1774.6093355672801,1816.9672534198298,673.3275577310051,233.49592777027044,204.2841158778626,1545.8778402131281,1503.6096256263952,74.51081566303192,11861.163953378007,0.9530403702515694,0.8016467740327622,0.06284924741898694,0.13533853682603206,0.04997874464937787,0.013622437756541938,0.010715535109582378,0.06058432177121867,0.00926744057627303,0.0025330706241207574,0.017980611587630965,0.013247848862261175,0.00786842650833403,0.017133126704740414,0.015210771651142246,0.009686284481318579,0.006519391077456018,0.013942830919518768,0.006025874404903135,0.0037673921892028787,0.001955640069179564,0.003945857293514867,0.0071471481742109745,0.003503684059854154,0.0030564419257421826,0.002502220905949292,0.0022752959663324647,0.005722969006706142,0.006041954899576786,0.00165824126508992,0.0017443520052497026,163.70893223164603,49956.889725035755,0.019638430327177048,0.003921570256352425,8.448936478581903,0.04740274325013161,0.0756792202591896,0.01596070315215424,0.024019814082485866,0.023560000583529472,0.003638823749497533,0.002805490279570222,0.009143791119069627,0.006260655060809848,0.028620392084121704,1560.5247227915988,1050.5381230741143,0.0,1557.1109115211893,1042.80957727111,0,2227.0,1022.0,0.0,1
74,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_1-Image Export-150_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1856384,2753550,2398,1746,499,296,1521.8435399141556,1054.3961109339448,9.804541947718505,2063654,0.6277460849977566,1537.407401768848,-1,0.674178424216012,0.10199354598433819,1773.1705832470816,1901.981335344803,416.1117638327472,152.0681971664124,146.01369798755184,1406.7666648517725,1380.2682066409916,73.79140820586328,15123.506412045488,0.8995616513233323,0.6533793939166942,0.11678593094163553,0.1556440322991059,0.036854558052002835,0.019970784539334607,0.025951790100897716,0.02845428146529714,0.019635978792345108,0.00852576767172051,0.03674099205605264,0.011262146407497736,0.004574322640944657,0.006708497142692582,0.006071748125364739,0.011749810883318232,0.0019256487925377974,0.005981530665213996,0.012584512131336469,0.004053395960212341,0.003594881984328908,0.009916547671151847,0.00628015296819243,0.008594816918466803,0.008603885510672805,0.004225485149238718,0.00024024553223728277,0.006117806155081973,0.0018490992523867687,0.0006524679976118444,0.0023032209134299713,367.1159485084936,61506.909091450274,0.025532158091664314,0.0056109800934791565,26.101301560242025,0.08978274464607239,0.09282548725605011,0.027822353051041575,0.03313264340322383,0.03423137217760086,0.005610980559140444,0.005610980559140444,0.01824948453794635,0.01047161297850998,0.03815293684601784,1504.517299224357,1034.8748577288388,0.0,1521.8435399141556,1054.3961109339448,0,1004.0,623.0,0.0,1
75,1,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,1453097,2205420,2437,1751,785,416,1635.5398208103106,1014.3968537544293,24.007733488135084,1728860,0.6436183357247163,1360.1987217815015,-5,0.6588754069519638,0.041653244796898976,1624.262188961226,1659.2245176587767,355.60933621039817,111.42756562038532,95.0,1333.6905880492372,1243.1235648269915,83.03775652892311,20937.64421491033,0.8404943141723448,0.6693988873863586,0.029301648326842098,0.16021216516573153,0.06637078887921957,0.01823522050433583,0.01419758678798469,0.04705255903797576,0.004375969673472156,0.02331253202896519,0.003562836879080036,0.01859711157243196,0.01133498204752618,0.00010137082995997417,0.023106329826830974,0.01737167609996628,0.004481514052396196,0.00953739313426533,0.004023636423841828,0.016016131481803267,0.0042154140308748676,0.004332754473377035,0.016869131775993435,0.0064661323025662675,0.0020555150231102736,0.0032488120027080974,0.004112879740836097,0.007628903277812842,0.009192059934570505,0.007792651449674806,0.004366121092504733,694.1111143552698,59343.35337736877,0.03423137217760086,0.005328234285116196,17.512796312857272,0.08978274464607239,0.09203764796257019,0.03806894720316294,0.04083922365634832,0.039559606462717056,0.007277647498995066,0.005610980559140444,0.018806743160695194,0.010879471817796764,0.045736078172922134,1638.6322440420038,1031.6344566403213,0.0,1635.5398208103106,1014.3968537544293,0,2359.0,1230.0,0.0,1
75,2,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,269,420,1734,1610,1713,1590,1723.5501858736059,1599.724907063197,1.5265262962896091,333,0.529208559814547,18.5067943613625,1,0.6404761904761904,0.6550820660152469,21.2000005137481,22.67156809750927,7.0710678118654755,2.8535104513765037,2.8284271247461903,17.84656829757475,17.988026165557784,74.79126845269094,71.83452377915606,0.8078078078078078,0.6624677085325944,0.027859950269907063,0.16630505099952905,0.040518164451537074,0.02112350072905891,0.06388671341732972,0.011310428655262945,0.010265875845726007,0.02301849957816607,0.01781588151133123,0.026352921214394934,0.020448461815942783,0.019960961138932094,0.009605595924140457,0.004117629708945679,0.026485203585580774,0.008101014300572458,0.010356128276935604,0.013014308057727011,0.005352006307601539,0.0031018529597417635,0.003094558688428481,0.012904987392055745,0.013545321787406289,0.007843779133587445,0.00693571905626041,0.010184579919876636,0.0031096132824563263,0.007084171908297147,0.00944201641898483,5.49855000525713,22.332317024469376,0.0799674466252327,0.003921575844287872,0.28821843192910457,0.08978274464607239,0.08978274464607239,0.08331136371601712,0.08301976589022073,0.08586116880178452,0.0712682381272316,0.0712682381272316,0.006361508338930989,0.005331354294087613,0.08586116880178452,1723.2999570608172,1599.8679294591846,0.0,1723.5501858736059,1599.724907063197,0,1715.0,1604.0,0.0,2
75,3,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,369,1000,1754,1651,1729,1611,1741.0894308943089,1628.8428184281843,3.6184674920641586,622,0.9463544246595598,21.675455981530703,1,0.369,0.27636008951113966,46.11477518975093,44.77722635447622,6.0,2.239392583848353,2.0,15.65910429015055,14.901089144047141,15.692322064669181,129.53300858899107,0.5932475884244373,0.23305681442284526,0.020756923535053297,0.0946768069626329,0.054315945093239705,0.02220564633153386,0.014080733562727807,0.02068013371467855,0.05354517258755713,0.017719849317669394,0.007145527660935181,0.010945996273467236,0.009867390603457584,0.009032314593054636,0.028283390399686147,0.022000154261182948,0.008237538478644092,0.009424452671363678,0.009473623697539069,0.008335241867759413,0.006497477897645324,0.009507250266754889,0.01327069567393624,0.01585326305983649,0.005349503753449043,0.006584516069854962,0.007197111044910198,0.0077290640735862386,0.00426488804759199,0.005598567772068774,0.005188114509153395,9.210789628326893,29.33896505832672,0.07518979907035828,0.00477764755487442,0.2643408835785026,0.08978274464607239,0.08978274464607239,0.079403358864887,0.07950939040196943,0.0799674466252327,0.0659400001168251,0.0659400001168251,0.007698221034969804,0.0060157658639847485,0.08586116880178452,1740.8344099024146,1628.912391385749,0.0,1741.0894308943089,1628.8428184281843,0,1738.0,1639.0,0.0,3
75,4,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c4.jpg,VehicleDay11-7_EF_450ms_CA9_1600ms_Gamma_1_Sphere4_2-Image Export-151_c1.jpg,C:\Overflow\EF5 Consistent staining,C:\Overflow\EF5 Consistent staining,333,952,1765,1705,1737,1671,1753.6756756756756,1688.2822822822823,5.70457044555076,612,0.37773850041644297,20.590987552733093,1,0.34978991596638653,0.1752980368188709,30.58779167267622,33.06055050963308,4.47213595499958,1.7493204098415631,1.4142135623730951,26.53754904722669,28.321613167434887,83.33102655760443,154.5035713374682,0.5441176470588235,0.3421295866619784,0.012604375233942042,0.10263905494181737,0.010791046859300997,0.022238461606306135,0.055941681372172966,0.0008236521751048294,0.02554587319759242,0.01521345328097688,0.023185185914081398,0.03442809674050245,0.01610826613963612,0.016460152399487914,0.02865045795176429,0.019010169745515552,0.020642911250025785,0.009678657899117395,0.002872881732594155,0.009112319977234896,0.00776142791519147,0.015022700169599914,0.016424619895739387,0.009934604850418081,0.018850556547934612,0.014024372680248288,0.010533318951625759,0.0044582687529142765,0.015332446830894337,0.008870669354172061,0.006024579752443244,8.7179987244308,21.84010675922036,0.060046274214982986,0.005893729627132416,1.130145082049183,0.08978274464607239,0.08978274464607239,0.0641029317972853,0.06558590618384492,0.06537450850009918,0.045736078172922134,0.045736078172922134,0.010255444621160783,0.009986136138268303,0.0712682381272316,1752.7372994764776,1687.6524584852893,0.0,1753.6756756756756,1688.2822822822823,0,1738.0,1683.0,0.0,4
